escenario,operacion,t_rel_s,latencia_ms,servicio_ms,espera_cola_ms,estado,bytes,error
oficina x245,eventos recientes,16.766,5.99,5.53,0.46,200,14691,
oficina x245,panel en vivo,16.769,5.44,4.8,0.64,200,42,
oficina x245,resumen de video,16.769,16.46,15.58,0.88,200,13773,
oficina x245,panel en vivo,16.771,23.5,18.12,5.38,200,42,
oficina x245,resumen de video,16.772,5.78,5.21,0.58,200,13773,
oficina x245,panel en vivo,16.773,3.2,2.67,0.54,200,42,
oficina x245,resumen de video,16.773,28.01,24.31,3.7,200,13773,
oficina x245,eventos recientes,16.777,10.31,9.22,1.09,200,14691,
oficina x245,panel en vivo,16.778,3.81,3.63,0.18,200,42,
oficina x245,panel en vivo,16.782,7.8,6.65,1.15,200,42,
oficina x245,eventos recientes,16.783,18.44,15.58,2.86,200,14691,
oficina x245,panel en vivo,16.785,6.41,5.22,1.19,200,42,
oficina x245,panel en vivo,16.785,23.42,21.85,1.57,200,42,
oficina x245,estado del sistema,16.785,7.31,5.93,1.37,200,318,
oficina x245,resumen de video,16.786,20.51,18.97,1.54,200,13773,
oficina x245,panel en vivo,16.786,7.93,5.18,2.75,200,42,
oficina x245,resumen de video,16.793,8.12,7.58,0.55,200,13773,
oficina x245,estado del sistema,16.793,8.29,5.46,2.84,200,318,
oficina x245,panel en vivo,16.795,17.28,10.51,6.76,200,42,
oficina x245,panel en vivo,16.796,4.5,4.33,0.18,200,42,
oficina x245,panel en vivo,16.796,16.68,10.68,6.0,200,42,
oficina x245,eventos recientes,16.799,11.62,8.49,3.13,200,14691,
oficina x245,panel en vivo,16.799,2.72,2.12,0.6,200,42,
oficina x245,eventos recientes,16.802,3.91,2.96,0.95,200,14691,
oficina x245,panel en vivo,16.807,3.4,2.31,1.08,200,42,
oficina x245,resumen de video,16.813,4.73,3.98,0.74,200,13773,
oficina x245,panel en vivo,16.814,4.46,3.34,1.12,200,42,
oficina x245,panel en vivo,16.817,3.4,2.58,0.83,200,42,
oficina x245,eventos recientes,16.82,4.83,3.75,1.08,200,14691,
oficina x245,panel en vivo,16.825,3.1,2.11,0.99,200,42,
oficina x245,panel en vivo,16.827,4.96,2.63,2.33,200,42,
oficina x245,resumen de video,16.828,6.39,5.28,1.1,200,13773,
oficina x245,panel en vivo,16.834,6.89,5.94,0.96,200,42,
oficina x245,eventos recientes,16.834,5.81,5.45,0.35,200,14691,
oficina x245,panel en vivo,16.834,4.73,4.1,0.63,200,42,
oficina x245,panel en vivo,16.837,7.56,6.74,0.82,200,42,
oficina x245,resumen de video,16.841,10.93,8.18,2.76,200,13773,
oficina x245,resumen de video,16.844,21.88,21.69,0.2,200,13773,
oficina x245,eventos recientes,16.845,21.85,19.63,2.22,200,14691,
oficina x245,eventos recientes,16.846,19.83,17.46,2.37,200,14691,
oficina x245,panel en vivo,16.85,11.09,10.18,0.91,200,42,
oficina x245,resumen de video,16.85,16.73,15.34,1.39,200,13773,
oficina x245,panel en vivo,16.85,10.69,9.88,0.81,200,42,
oficina x245,resumen de video,16.852,14.14,13.5,0.64,200,13773,
oficina x245,panel en vivo,16.853,11.48,10.78,0.71,200,42,
oficina x245,buscar contacto,16.861,4.1,3.04,1.07,200,840,
oficina x245,eventos recientes,16.871,4.23,3.75,0.47,200,14691,
oficina x245,estado del sistema,16.873,3.53,3.34,0.19,200,318,
oficina x245,eventos recientes,16.877,10.95,10.28,0.68,200,14691,
oficina x245,resumen de video,16.878,9.39,9.34,0.05,200,13773,
