id,session_id,ts,video_ts,persons,objects,movement_index,fps,zones_json,classes_json
21,2,2026-09-19T13:01:04,30.03,5,3,0.043645833333333335,16.88,"{""Recepcion"": {""occupancy"": 1, ""entries"": 1, ""exits"": 0, ""peak"": 1, ""dwell_total_s"": 0.0, ""visits"": 1, ""max_occupancy"": 2, ""min_occupancy"": 1, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#7d97b8"", ""kind"": ""acceso""}, ""Area de trabajo"": {""occupancy"": 1, ""entries"": 2, ""exits"": 1, ""peak"": 2, ""dwell_total_s"": 16.9, ""visits"": 2, ""max_occupancy"": 3, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#839a8c"", ""kind"": ""area""}, ""Sala de juntas"": {""occupancy"": 0, ""entries"": 2, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 3.7, ""visits"": 2, ""max_occupancy"": 2, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#a89578"", ""kind"": ""area""}, ""Pasillo / Acceso"": {""occupancy"": 1, ""entries"": 1, ""exits"": 0, ""peak"": 1, ""dwell_total_s"": 0.0, ""visits"": 1, ""max_occupancy"": 4, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#8a8698"", ""kind"": ""acceso""}}","{""bowl"": 277, ""person"": 363}"
22,2,2026-09-19T13:01:09,35.035000000000004,5,1,0.012604166666666666,16.79,"{""Recepcion"": {""occupancy"": 2, ""entries"": 3, ""exits"": 1, ""peak"": 2, ""dwell_total_s"": 0.3, ""visits"": 3, ""max_occupancy"": 2, ""min_occupancy"": 1, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#7d97b8"", ""kind"": ""acceso""}, ""Area de trabajo"": {""occupancy"": 3, ""entries"": 4, ""exits"": 1, ""peak"": 3, ""dwell_total_s"": 16.9, ""visits"": 4, ""max_occupancy"": 3, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#839a8c"", ""kind"": ""area""}, ""Sala de juntas"": {""occupancy"": 0, ""entries"": 2, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 3.7, ""visits"": 2, ""max_occupancy"": 2, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#a89578"", ""kind"": ""area""}, ""Pasillo / Acceso"": {""occupancy"": 0, ""entries"": 1, ""exits"": 1, ""peak"": 1, ""dwell_total_s"": 2.7, ""visits"": 1, ""max_occupancy"": 4, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#8a8698"", ""kind"": ""acceso""}}","{""bowl"": 341, ""person"": 513}"
23,2,2026-09-19T13:01:14,40.04,5,1,0.026197916666666668,16.88,"{""Recepcion"": {""occupancy"": 2, ""entries"": 4, ""exits"": 1, ""peak"": 2, ""dwell_total_s"": 0.3, ""visits"": 4, ""max_occupancy"": 2, ""min_occupancy"": 1, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#7d97b8"", ""kind"": ""acceso""}, ""Area de trabajo"": {""occupancy"": 2, ""entries"": 5, ""exits"": 3, ""peak"": 3, ""dwell_total_s"": 21.7, ""visits"": 5, ""max_occupancy"": 3, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#839a8c"", ""kind"": ""area""}, ""Sala de juntas"": {""occupancy"": 0, ""entries"": 2, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 3.7, ""visits"": 2, ""max_occupancy"": 2, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#a89578"", ""kind"": ""area""}, ""Pasillo / Acceso"": {""occupancy"": 1, ""entries"": 2, ""exits"": 1, ""peak"": 1, ""dwell_total_s"": 2.7, ""visits"": 2, ""max_occupancy"": 4, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#8a8698"", ""kind"": ""acceso""}}","{""bowl"": 376, ""person"": 664}"
24,2,2026-09-19T13:01:19,45.045,4,2,0.031614583333333335,16.97,"{""Recepcion"": {""occupancy"": 1, ""entries"": 5, ""exits"": 3, ""peak"": 2, ""dwell_total_s"": 18.0, ""visits"": 5, ""max_occupancy"": 2, ""min_occupancy"": 1, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#7d97b8"", ""kind"": ""acceso""}, ""Area de trabajo"": {""occupancy"": 2, ""entries"": 6, ""exits"": 3, ""peak"": 3, ""dwell_total_s"": 21.7, ""visits"": 6, ""max_occupancy"": 3, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#839a8c"", ""kind"": ""area""}, ""Sala de juntas"": {""occupancy"": 0, ""entries"": 2, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 3.7, ""visits"": 2, ""max_occupancy"": 2, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#a89578"", ""kind"": ""area""}, ""Pasillo / Acceso"": {""occupancy"": 0, ""entries"": 2, ""exits"": 1, ""peak"": 1, ""dwell_total_s"": 2.7, ""visits"": 2, ""max_occupancy"": 4, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#8a8698"", ""kind"": ""acceso""}}","{""bowl"": 422, ""person"": 797}"
25,2,2026-09-19T13:01:24,50.050000000000004,4,1,0.02640625,17.0,"{""Recepcion"": {""occupancy"": 2, ""entries"": 6, ""exits"": 3, ""peak"": 2, ""dwell_total_s"": 18.0, ""visits"": 6, ""max_occupancy"": 2, ""min_occupancy"": 1, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#7d97b8"", ""kind"": ""acceso""}, ""Area de trabajo"": {""occupancy"": 2, ""entries"": 8, ""exits"": 4, ""peak"": 3, ""dwell_total_s"": 23.5, ""visits"": 8, ""max_occupancy"": 3, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#839a8c"", ""kind"": ""area""}, ""Sala de juntas"": {""occupancy"": 0, ""entries"": 2, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 3.7, ""visits"": 2, ""max_occupancy"": 2, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#a89578"", ""kind"": ""area""}, ""Pasillo / Acceso"": {""occupancy"": 0, ""entries"": 3, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 6.3, ""visits"": 3, ""max_occupancy"": 4, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#8a8698"", ""kind"": ""acceso""}}","{""bowl"": 453, ""person"": 917}"
26,2,2026-09-19T13:01:29,55.055,4,1,0.025989583333333333,17.11,"{""Recepcion"": {""occupancy"": 1, ""entries"": 7, ""exits"": 4, ""peak"": 2, ""dwell_total_s"": 32.0, ""visits"": 7, ""max_occupancy"": 2, ""min_occupancy"": 1, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#7d97b8"", ""kind"": ""acceso""}, ""Area de trabajo"": {""occupancy"": 2, ""entries"": 8, ""exits"": 4, ""peak"": 3, ""dwell_total_s"": 43.9, ""visits"": 8, ""max_occupancy"": 3, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#839a8c"", ""kind"": ""area""}, ""Sala de juntas"": {""occupancy"": 0, ""entries"": 2, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 3.7, ""visits"": 2, ""max_occupancy"": 2, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#a89578"", ""kind"": ""area""}, ""Pasillo / Acceso"": {""occupancy"": 0, ""entries"": 3, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 6.3, ""visits"": 3, ""max_occupancy"": 4, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#8a8698"", ""kind"": ""acceso""}}","{""bowl"": 504, ""person"": 1044}"
27,2,2026-09-19T13:01:34,60.06,5,2,0.012864583333333334,17.16,"{""Recepcion"": {""occupancy"": 3, ""entries"": 8, ""exits"": 4, ""peak"": 3, ""dwell_total_s"": 32.0, ""visits"": 8, ""max_occupancy"": 2, ""min_occupancy"": 1, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#7d97b8"", ""kind"": ""acceso""}, ""Area de trabajo"": {""occupancy"": 2, ""entries"": 8, ""exits"": 4, ""peak"": 3, ""dwell_total_s"": 43.9, ""visits"": 8, ""max_occupancy"": 3, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#839a8c"", ""kind"": ""area""}, ""Sala de juntas"": {""occupancy"": 0, ""entries"": 2, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 3.7, ""visits"": 2, ""max_occupancy"": 2, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#a89578"", ""kind"": ""area""}, ""Pasillo / Acceso"": {""occupancy"": 0, ""entries"": 3, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 6.3, ""visits"": 3, ""max_occupancy"": 4, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#8a8698"", ""kind"": ""acceso""}}","{""bowl"": 542, ""person"": 1172}"
28,2,2026-09-19T13:01:39,65.065,4,2,0.0065625,17.23,"{""Recepcion"": {""occupancy"": 1, ""entries"": 8, ""exits"": 5, ""peak"": 3, ""dwell_total_s"": 42.4, ""visits"": 8, ""max_occupancy"": 2, ""min_occupancy"": 1, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#7d97b8"", ""kind"": ""acceso""}, ""Area de trabajo"": {""occupancy"": 2, ""entries"": 8, ""exits"": 4, ""peak"": 3, ""dwell_total_s"": 43.9, ""visits"": 8, ""max_occupancy"": 3, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#839a8c"", ""kind"": ""area""}, ""Sala de juntas"": {""occupancy"": 0, ""entries"": 2, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 3.7, ""visits"": 2, ""max_occupancy"": 2, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#a89578"", ""kind"": ""area""}, ""Pasillo / Acceso"": {""occupancy"": 0, ""entries"": 3, ""exits"": 2, ""peak"": 1, ""dwell_total_s"": 6.3, ""visits"": 3, ""max_occupancy"": 4, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#8a8698"", ""kind"": ""acceso""}}","{""bowl"": 582, ""person"": 1315}"
29,3,2026-09-19T13:01:42,,0,0,0.0,3.23,"{""Recepcion"": {""occupancy"": 0, ""entries"": 0, ""exits"": 0, ""peak"": 0, ""dwell_total_s"": 0.0, ""visits"": 0, ""max_occupancy"": 2, ""min_occupancy"": 1, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#7d97b8"", ""kind"": ""acceso""}, ""Area de trabajo"": {""occupancy"": 0, ""entries"": 0, ""exits"": 0, ""peak"": 0, ""dwell_total_s"": 0.0, ""visits"": 0, ""max_occupancy"": 3, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#839a8c"", ""kind"": ""area""}, ""Sala de juntas"": {""occupancy"": 0, ""entries"": 0, ""exits"": 0, ""peak"": 0, ""dwell_total_s"": 0.0, ""visits"": 0, ""max_occupancy"": 2, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#a89578"", ""kind"": ""area""}, ""Pasillo / Acceso"": {""occupancy"": 0, ""entries"": 0, ""exits"": 0, ""peak"": 0, ""dwell_total_s"": 0.0, ""visits"": 0, ""max_occupancy"": 4, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#8a8698"", ""kind"": ""acceso""}}",{}
30,3,2026-09-19T13:01:47,,0,0,0.04213541666666667,5.91,"{""Recepcion"": {""occupancy"": 0, ""entries"": 0, ""exits"": 0, ""peak"": 0, ""dwell_total_s"": 0.0, ""visits"": 0, ""max_occupancy"": 2, ""min_occupancy"": 1, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#7d97b8"", ""kind"": ""acceso""}, ""Area de trabajo"": {""occupancy"": 0, ""entries"": 0, ""exits"": 0, ""peak"": 0, ""dwell_total_s"": 0.0, ""visits"": 0, ""max_occupancy"": 3, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#839a8c"", ""kind"": ""area""}, ""Sala de juntas"": {""occupancy"": 0, ""entries"": 0, ""exits"": 0, ""peak"": 0, ""dwell_total_s"": 0.0, ""visits"": 0, ""max_occupancy"": 2, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#a89578"", ""kind"": ""area""}, ""Pasillo / Acceso"": {""occupancy"": 0, ""entries"": 0, ""exits"": 0, ""peak"": 0, ""dwell_total_s"": 0.0, ""visits"": 0, ""max_occupancy"": 4, ""min_occupancy"": 0, ""desatendida"": false, ""sin_cubrir_s"": 0.0, ""color"": ""#8a8698"", ""kind"": ""acceso""}}",{}
