escenario,operacion,t_rel_s,latencia_ms,servicio_ms,espera_cola_ms,estado,bytes,error
sostenido 15rps,resumen,26.412,142.29,141.66,0.63,200,230,
sostenido 15rps,listar libreta,26.443,271.69,270.8,0.89,200,64721,
sostenido 15rps,listar libreta,26.462,242.42,241.94,0.49,200,64667,
sostenido 15rps,abrir ficha,26.53,58.29,58.01,0.28,200,1283,
sostenido 15rps,buscar por texto,26.537,158.91,158.0,0.91,200,32185,
sostenido 15rps,resumen,26.644,137.34,135.64,1.71,200,230,
sostenido 15rps,resumen,26.805,458.2,457.42,0.78,200,230,
sostenido 15rps,resumen,26.858,473.75,473.14,0.61,200,230,
sostenido 15rps,listar libreta,26.867,486.81,486.3,0.52,200,64669,
sostenido 15rps,etiquetas,26.897,358.96,358.54,0.42,200,236,
sostenido 15rps,buscar por texto,27.075,323.33,321.97,1.37,200,32185,
sostenido 15rps,abrir ficha,27.122,220.14,219.01,1.12,200,1273,
sostenido 15rps,etiquetas,27.137,119.32,118.83,0.49,200,236,
sostenido 15rps,listar libreta,27.174,303.12,302.0,1.12,200,64721,
sostenido 15rps,buscar por texto,27.199,268.03,267.09,0.95,200,32233,
sostenido 15rps,filtrar,27.263,222.96,222.81,0.15,200,32306,
sostenido 15rps,buscar por texto,27.298,213.3,212.99,0.3,200,32224,
sostenido 15rps,buscar por texto,27.366,156.5,156.05,0.45,200,32206,
sostenido 15rps,listar libreta,27.479,85.67,85.18,0.49,200,64586,
sostenido 15rps,listar libreta,27.544,77.07,76.16,0.91,200,64669,
sostenido 15rps,resumen,27.69,506.83,506.11,0.72,200,230,
sostenido 15rps,resumen,27.703,478.86,478.2,0.66,200,230,
sostenido 15rps,listar libreta,27.713,586.56,586.22,0.34,200,64669,
sostenido 15rps,resumen,27.724,539.68,539.23,0.45,200,230,
sostenido 15rps,listar libreta,27.727,460.91,459.87,1.04,200,64721,
sostenido 15rps,resumen,27.739,457.19,456.6,0.59,200,230,
sostenido 15rps,etiquetas,27.818,266.91,265.99,0.92,200,236,
sostenido 15rps,abrir ficha,27.84,260.31,259.74,0.57,200,1283,
sostenido 15rps,listar libreta,27.915,332.5,331.73,0.77,200,64669,
sostenido 15rps,resumen,27.966,332.19,331.06,1.13,200,230,
sostenido 15rps,etiquetas,27.97,166.65,166.05,0.6,200,236,
sostenido 15rps,buscar por texto,27.981,329.7,328.72,0.99,200,32677,
sostenido 15rps,resumen,28.109,228.21,227.17,1.04,200,230,
sostenido 15rps,resumen,28.203,240.86,239.97,0.89,200,230,
sostenido 15rps,resumen,28.253,233.76,233.11,0.65,200,230,
sostenido 15rps,listar libreta,28.275,262.76,259.58,3.19,200,64721,
sostenido 15rps,abrir ficha,28.322,97.02,96.22,0.81,200,1285,
sostenido 15rps,buscar por texto,28.336,147.52,146.38,1.14,200,32179,
sostenido 15rps,etiquetas,28.368,86.61,85.82,0.79,200,236,
sostenido 15rps,duplicados,28.379,12472.16,12471.04,1.12,200,2197582,
sostenido 15rps,abrir ficha,28.391,81.08,80.51,0.57,200,1277,
sostenido 15rps,resumen,28.467,186.05,181.76,4.29,200,230,
sostenido 15rps,resumen,28.496,161.02,160.66,0.36,200,230,
sostenido 15rps,etiquetas,28.522,49.01,48.22,0.78,200,236,
sostenido 15rps,resumen,28.635,440.53,439.61,0.92,200,230,
sostenido 15rps,abrir ficha,28.66,13.92,13.66,0.26,200,1288,
sostenido 15rps,listar libreta,28.714,1051.35,1050.95,0.41,200,64667,
sostenido 15rps,etiquetas,28.732,360.46,359.5,0.96,200,236,
sostenido 15rps,abrir ficha,29.013,499.02,497.96,1.06,200,1297,
sostenido 15rps,buscar por texto,29.027,663.83,663.17,0.65,200,32267,
sostenido 15rps,abrir ficha,29.055,304.7,303.71,0.99,200,1288,
sostenido 15rps,abrir ficha,29.106,434.52,433.67,0.86,200,1279,
sostenido 15rps,buscar por texto,29.265,506.31,505.36,0.95,200,32255,
sostenido 15rps,abrir ficha,29.279,313.75,313.05,0.7,200,1272,
sostenido 15rps,listar libreta,29.312,540.14,539.19,0.94,200,64667,
sostenido 15rps,abrir ficha,29.361,223.46,222.63,0.84,200,1273,
sostenido 15rps,resumen,29.4,296.39,295.44,0.96,200,230,
sostenido 15rps,resumen,29.436,222.22,221.76,0.47,200,230,
sostenido 15rps,buscar por texto,29.497,196.78,196.59,0.19,200,32311,
sostenido 15rps,resumen,29.5,210.3,209.74,0.56,200,230,
sostenido 15rps,abrir ficha,29.602,102.66,100.4,2.26,200,1276,
sostenido 15rps,filtrar,29.605,226.01,225.44,0.57,200,32297,
sostenido 15rps,historial de la ficha,29.681,106.38,106.07,0.31,200,7146,
sostenido 15rps,listar libreta,29.703,164.53,163.77,0.76,200,64667,
sostenido 15rps,filtrar,29.984,209.59,209.06,0.53,200,32446,
sostenido 15rps,etiquetas,29.996,127.84,127.28,0.56,200,236,
sostenido 15rps,abrir ficha,30.0,156.96,156.08,0.87,200,1276,
sostenido 15rps,etiquetas,30.002,142.66,141.98,0.68,200,236,
sostenido 15rps,abrir ficha,30.016,135.24,133.71,1.53,200,1266,
sostenido 15rps,abrir ficha,30.075,89.01,88.48,0.53,200,1281,
sostenido 15rps,filtrar,30.087,120.99,119.83,1.16,200,32306,
sostenido 15rps,filtrar,30.178,58.7,57.9,0.8,200,32452,
sostenido 15rps,buscar por texto,30.191,62.28,61.17,1.1,200,32066,
sostenido 15rps,abrir ficha,30.258,11.22,10.62,0.6,200,1271,
sostenido 15rps,etiquetas,30.312,265.8,265.55,0.25,200,236,
sostenido 15rps,buscar por texto,30.358,617.07,616.13,0.94,200,32182,
sostenido 15rps,abrir ficha,30.381,268.8,268.11,0.69,200,1266,
sostenido 15rps,filtrar,30.388,587.55,586.45,1.1,200,32306,
sostenido 15rps,abrir ficha,30.4,499.04,498.7,0.33,200,1290,
sostenido 15rps,resumen,30.412,518.05,517.88,0.18,200,230,
sostenido 15rps,resumen,30.468,473.58,473.24,0.34,200,230,
sostenido 15rps,etiquetas,30.483,347.73,347.46,0.28,200,236,
sostenido 15rps,listar libreta,30.517,508.43,507.5,0.93,200,64669,
sostenido 15rps,resumen,30.559,383.5,382.84,0.66,200,230,
sostenido 15rps,resumen,30.668,384.91,384.13,0.79,200,230,
sostenido 15rps,resumen,30.74,287.22,285.16,2.05,200,230,
sostenido 15rps,filtrar,30.893,178.24,178.01,0.24,200,32302,
sostenido 15rps,filtrar,30.925,156.24,154.18,2.06,200,32448,
sostenido 15rps,duplicados,31.056,25618.96,25618.31,0.65,200,2197582,
sostenido 15rps,abrir ficha,31.059,27.83,26.7,1.14,200,1299,
sostenido 15rps,listar libreta,31.2,142.84,141.88,0.96,200,64586,
sostenido 15rps,abrir ficha,31.379,24.84,23.34,1.5,200,1266,
sostenido 15rps,etiquetas,31.406,45.45,44.99,0.46,200,236,
sostenido 15rps,resumen,31.479,330.28,329.28,1.0,200,230,
sostenido 15rps,listar libreta,31.593,385.81,384.88,0.93,200,64721,
sostenido 15rps,resumen,31.627,249.59,248.9,0.69,200,230,
sostenido 15rps,listar libreta,31.706,274.62,274.22,0.4,200,64667,
sostenido 15rps,resumen,31.729,172.59,172.11,0.48,200,230,
sostenido 15rps,listar libreta,31.736,276.32,276.07,0.25,200,64586,
sostenido 15rps,resumen,31.751,228.7,224.7,4.0,200,230,
sostenido 15rps,listar libreta,31.796,202.36,201.8,0.56,200,64667,
sostenido 15rps,listar libreta,32.066,75.07,74.84,0.23,200,64586,
sostenido 15rps,abrir ficha,32.079,25.26,23.29,1.97,200,1275,
sostenido 15rps,listar libreta,32.181,246.41,245.17,1.24,200,64586,
sostenido 15rps,abrir ficha,32.368,29.57,28.55,1.02,200,1288,
sostenido 15rps,listar libreta,32.469,142.88,141.82,1.06,200,64667,
sostenido 15rps,listar libreta,32.489,179.93,177.98,1.95,200,64669,
sostenido 15rps,buscar por texto,32.51,238.96,238.56,0.4,200,32151,
sostenido 15rps,buscar por texto,32.558,296.82,296.1,0.73,200,32677,
sostenido 15rps,buscar por texto,32.558,287.9,286.88,1.02,200,32353,
sostenido 15rps,resumen,32.634,157.02,156.03,1.0,200,230,
sostenido 15rps,listar libreta,32.661,249.86,249.11,0.75,200,64721,
sostenido 15rps,historial de la ficha,32.669,194.28,193.23,1.04,200,13130,
sostenido 15rps,abrir ficha,32.674,92.76,92.08,0.68,200,1290,
sostenido 15rps,listar libreta,32.72,269.45,268.4,1.05,200,64586,
sostenido 15rps,resumen,32.734,161.0,158.75,2.25,200,230,
sostenido 15rps,listar libreta,32.806,164.4,163.5,0.9,200,64667,
sostenido 15rps,resumen,32.825,142.52,141.16,1.36,200,230,
sostenido 15rps,resumen,33.032,377.33,377.01,0.32,200,230,
sostenido 15rps,listar libreta,33.068,365.56,364.76,0.81,200,64586,
sostenido 15rps,resumen,33.07,368.69,368.44,0.25,200,230,
sostenido 15rps,listar libreta,33.12,305.22,304.43,0.79,200,64586,
sostenido 15rps,buscar por texto,33.356,117.57,116.76,0.82,200,32269,
sostenido 15rps,resumen,33.428,485.83,484.91,0.91,200,230,
sostenido 15rps,buscar por texto,33.45,710.98,709.85,1.13,200,32236,
sostenido 15rps,listar libreta,33.511,702.61,702.18,0.43,200,64669,
sostenido 15rps,resumen,33.547,474.22,472.07,2.15,200,230,
sostenido 15rps,listar libreta,33.559,1036.48,1035.07,1.42,200,64669,
sostenido 15rps,listar libreta,33.563,562.87,562.22,0.65,200,64721,
sostenido 15rps,resumen,33.567,490.49,490.17,0.32,200,230,
sostenido 15rps,buscar por texto,33.586,743.27,742.96,0.31,200,32075,
sostenido 15rps,buscar por texto,33.685,755.97,755.42,0.55,200,32206,
sostenido 15rps,abrir ficha,33.714,366.87,365.93,0.94,200,1280,
sostenido 15rps,listar libreta,33.727,958.02,957.42,0.6,200,64669,
sostenido 15rps,listar libreta,33.741,749.63,749.38,0.25,200,64667,
sostenido 15rps,resumen,33.885,250.33,248.38,1.95,200,230,
sostenido 15rps,resumen,33.999,222.9,221.86,1.04,200,230,
sostenido 15rps,buscar por texto,34.034,436.95,435.51,1.43,200,32109,
sostenido 15rps,buscar por texto,34.165,533.65,533.2,0.45,200,32066,
sostenido 15rps,etiquetas,34.234,51.12,49.12,1.99,200,236,
sostenido 15rps,abrir ficha,34.271,69.62,68.78,0.84,200,1279,
sostenido 15rps,resumen,34.345,152.01,151.56,0.45,200,230,
sostenido 15rps,listar libreta,34.347,408.82,407.93,0.9,200,64586,
sostenido 15rps,filtrar,34.37,340.97,339.81,1.16,200,32398,
sostenido 15rps,abrir ficha,34.399,109.69,109.39,0.3,200,1290,
sostenido 15rps,buscar por texto,34.584,204.76,204.3,0.45,200,32255,
sostenido 15rps,resumen,34.638,173.01,172.77,0.24,200,230,
sostenido 15rps,resumen,34.661,149.54,149.23,0.31,200,230,
sostenido 15rps,etiquetas,34.807,40.0,39.22,0.78,200,236,
sostenido 15rps,buscar por texto,34.82,120.89,119.58,1.32,200,32223,
sostenido 15rps,abrir ficha,34.852,25.21,24.94,0.27,200,1294,
sostenido 15rps,listar libreta,34.901,735.13,734.2,0.94,200,64667,
sostenido 15rps,abrir ficha,34.935,85.11,81.62,3.49,200,1271,
sostenido 15rps,listar libreta,35.063,620.42,619.33,1.09,200,64667,
sostenido 15rps,listar libreta,35.325,638.52,637.89,0.63,200,64721,
sostenido 15rps,buscar por texto,35.411,469.1,468.53,0.57,200,32203,
sostenido 15rps,buscar por texto,35.435,463.47,463.16,0.31,200,32182,
sostenido 15rps,listar libreta,35.439,402.53,402.06,0.46,200,64721,
sostenido 15rps,listar libreta,35.447,533.39,532.69,0.7,200,64721,
sostenido 15rps,resumen,35.455,158.41,157.53,0.88,200,230,
sostenido 15rps,listar libreta,35.499,581.18,578.75,2.43,200,64721,
sostenido 15rps,etiquetas,35.584,67.02,65.93,1.09,200,236,
sostenido 15rps,abrir ficha,35.599,110.88,108.85,2.04,200,1275,
sostenido 15rps,etiquetas,35.621,69.09,67.94,1.15,200,236,
sostenido 15rps,filtrar,35.753,256.27,255.87,0.4,200,32446,
sostenido 15rps,resumen,35.754,175.83,175.47,0.36,200,230,
sostenido 15rps,resumen,35.831,184.03,183.11,0.92,200,230,
sostenido 15rps,buscar por texto,35.839,308.86,308.22,0.64,200,32267,
sostenido 15rps,etiquetas,35.892,52.52,50.65,1.87,200,236,
sostenido 15rps,listar libreta,35.965,383.07,382.47,0.59,200,64586,
sostenido 15rps,listar libreta,35.983,296.02,295.8,0.22,200,64667,
sostenido 15rps,listar libreta,36.066,239.69,239.3,0.39,200,64669,
sostenido 15rps,resumen,36.098,149.12,148.51,0.6,200,230,
sostenido 15rps,etiquetas,36.106,48.62,48.24,0.38,200,236,
sostenido 15rps,buscar por texto,36.127,210.95,209.83,1.12,200,32224,
sostenido 15rps,abrir ficha,36.14,62.84,62.45,0.39,200,1280,
sostenido 15rps,etiquetas,36.264,45.48,44.84,0.64,200,236,
sostenido 15rps,etiquetas,36.347,33.74,33.06,0.68,200,236,
sostenido 15rps,buscar por texto,36.359,68.77,67.62,1.15,200,32223,
sostenido 15rps,duplicados,36.461,29580.81,29580.47,0.34,200,2197582,
sostenido 15rps,resumen,36.48,460.89,458.89,2.0,200,230,
sostenido 15rps,abrir ficha,36.644,433.96,433.07,0.89,200,1296,
sostenido 15rps,listar libreta,36.676,686.51,686.01,0.5,200,64669,
sostenido 15rps,etiquetas,36.751,301.14,300.33,0.82,200,236,
sostenido 15rps,listar libreta,36.751,583.11,582.15,0.96,200,64669,
sostenido 15rps,abrir ficha,36.872,276.22,274.19,2.03,200,1292,
sostenido 15rps,filtrar,36.874,421.86,421.46,0.4,200,32398,
sostenido 15rps,abrir ficha,36.983,170.38,167.14,3.24,200,1267,
sostenido 15rps,buscar por texto,36.996,319.55,317.56,1.99,200,32075,
sostenido 15rps,resumen,37.115,157.6,156.56,1.04,200,230,
sostenido 15rps,listar libreta,37.132,254.29,253.23,1.05,200,64667,
sostenido 15rps,resumen,37.26,142.46,141.96,0.5,200,230,
sostenido 15rps,filtrar,37.394,102.9,102.36,0.54,200,32263,
sostenido 15rps,resumen,37.469,131.04,130.64,0.4,200,230,
sostenido 15rps,listar libreta,37.724,531.94,530.95,0.99,200,64721,
sostenido 15rps,filtrar,37.738,136.8,136.34,0.46,200,32483,
sostenido 15rps,buscar por texto,37.785,735.75,734.8,0.96,200,32272,
sostenido 15rps,listar libreta,37.816,934.13,933.04,1.09,200,64586,
sostenido 15rps,abrir ficha,37.83,48.85,48.39,0.46,200,1261,
sostenido 15rps,resumen,37.92,556.52,556.0,0.52,200,230,
sostenido 15rps,listar libreta,37.936,842.27,841.31,0.96,200,64667,
sostenido 15rps,abrir ficha,38.06,311.21,310.27,0.94,200,1293,
sostenido 15rps,abrir ficha,38.129,243.56,241.52,2.04,200,1281,
sostenido 15rps,listar libreta,38.221,559.22,557.93,1.29,200,64667,
sostenido 15rps,resumen,38.285,207.01,205.86,1.15,200,230,
sostenido 15rps,filtrar,38.293,339.65,339.3,0.36,200,32263,
sostenido 15rps,etiquetas,38.384,92.49,91.68,0.81,200,236,
sostenido 15rps,resumen,38.384,199.34,197.93,1.42,200,230,
sostenido 15rps,buscar por texto,38.411,332.35,330.26,2.09,200,32311,
sostenido 15rps,resumen,38.527,176.94,176.52,0.42,200,230,
sostenido 15rps,listar libreta,38.537,326.81,325.61,1.2,200,64721,
sostenido 15rps,resumen,38.611,172.43,171.54,0.88,200,230,
sostenido 15rps,resumen,38.633,158.88,158.33,0.54,200,230,
sostenido 15rps,buscar por texto,38.933,119.09,118.08,1.01,200,32109,
sostenido 15rps,resumen,38.944,173.18,172.33,0.84,200,230,
sostenido 15rps,resumen,38.958,158.84,156.75,2.09,200,230,
sostenido 15rps,listar libreta,38.979,117.0,115.97,1.03,200,64586,
sostenido 15rps,buscar por texto,39.148,145.98,144.97,1.01,200,32075,
sostenido 15rps,listar libreta,39.299,235.39,235.14,0.25,200,64586,
sostenido 15rps,resumen,39.483,140.73,139.98,0.74,200,230,
sostenido 15rps,buscar por texto,39.487,92.72,92.4,0.32,200,32196,
sostenido 15rps,listar libreta,39.531,250.86,250.11,0.76,200,64667,
sostenido 15rps,filtrar,39.586,218.27,218.07,0.21,200,32297,
sostenido 15rps,listar libreta,39.646,294.68,294.36,0.33,200,64586,
sostenido 15rps,abrir ficha,39.702,50.38,49.35,1.03,200,1290,
sostenido 15rps,listar libreta,39.742,227.97,227.39,0.58,200,64669,
sostenido 15rps,buscar por texto,39.899,1073.36,1072.84,0.52,200,32182,
sostenido 15rps,buscar por texto,40.005,1018.39,1017.34,1.05,200,32203,
sostenido 15rps,abrir ficha,40.009,844.0,843.45,0.55,200,1275,
sostenido 15rps,etiquetas,40.038,580.45,579.33,1.12,200,236,
sostenido 15rps,abrir ficha,40.138,736.85,736.42,0.43,200,1278,
sostenido 15rps,listar libreta,40.282,787.86,786.56,1.31,200,64586,
sostenido 15rps,listar libreta,40.494,584.57,583.3,1.27,200,64721,
sostenido 15rps,etiquetas,40.643,214.05,213.52,0.53,200,236,
sostenido 15rps,abrir ficha,40.95,56.01,55.44,0.56,200,1271,
sostenido 15rps,resumen,41.02,178.78,177.17,1.61,200,230,
sostenido 15rps,resumen,41.145,457.4,455.6,1.8,200,230,
sostenido 15rps,abrir ficha,41.154,171.25,170.21,1.04,200,1293,
sostenido 15rps,historial de la ficha,41.309,309.71,308.53,1.18,200,4674,
sostenido 15rps,filtrar,41.583,92.56,91.82,0.74,200,32302,
sostenido 15rps,resumen,41.628,139.4,138.91,0.5,200,230,
sostenido 15rps,resumen,41.724,122.36,121.08,1.29,200,230,
sostenido 15rps,abrir ficha,41.794,21.43,20.42,1.0,200,1272,
sostenido 15rps,listar libreta,41.828,144.68,142.8,1.88,200,64721,
sostenido 15rps,listar libreta,41.86,303.05,302.55,0.49,200,64586,
sostenido 15rps,buscar por texto,41.956,298.95,298.33,0.62,200,32316,
sostenido 15rps,listar libreta,41.983,382.49,381.94,0.56,200,64721,
sostenido 15rps,buscar por texto,42.112,240.71,239.71,1.0,200,32353,
sostenido 15rps,listar libreta,42.295,216.78,215.81,0.97,200,64669,
sostenido 15rps,listar libreta,42.371,181.7,181.42,0.28,200,64721,
sostenido 15rps,abrir ficha,42.396,31.15,30.84,0.31,200,1261,
sostenido 15rps,etiquetas,42.424,39.73,37.9,1.84,200,236,
sostenido 15rps,abrir ficha,42.511,24.96,24.54,0.42,200,1297,
sostenido 15rps,resumen,42.562,377.36,376.44,0.92,200,230,
sostenido 15rps,etiquetas,42.622,299.03,298.41,0.62,200,236,
sostenido 15rps,buscar por texto,42.675,460.15,458.09,2.06,200,32196,
sostenido 15rps,listar libreta,43.005,168.47,167.75,0.72,200,64669,
sostenido 15rps,abrir ficha,43.128,26.32,25.81,0.51,200,1279,
sostenido 15rps,buscar por texto,43.331,479.63,478.81,0.81,200,32233,
sostenido 15rps,listar libreta,43.455,443.47,442.71,0.76,200,64586,
sostenido 15rps,filtrar,43.458,393.31,392.77,0.54,200,32398,
sostenido 15rps,abrir ficha,43.486,170.84,170.3,0.54,200,1288,
sostenido 15rps,listar libreta,43.577,336.44,335.93,0.52,200,64669,
sostenido 15rps,resumen,43.802,162.83,162.29,0.53,200,230,
sostenido 15rps,buscar por texto,43.862,170.54,170.04,0.5,200,32272,
sostenido 15rps,listar libreta,43.901,160.71,159.54,1.17,200,64586,
sostenido 15rps,buscar por texto,44.003,77.87,76.67,1.2,200,32223,
sostenido 15rps,resumen,44.007,135.13,134.07,1.06,200,230,
sostenido 15rps,etiquetas,44.07,43.65,43.34,0.31,200,236,
sostenido 15rps,listar libreta,44.1,53.95,53.6,0.36,200,64669,
sostenido 15rps,listar libreta,44.417,353.54,352.74,0.8,200,64586,
sostenido 15rps,buscar por texto,44.524,246.95,245.44,1.52,200,32206,
sostenido 15rps,resumen,44.579,211.95,210.6,1.36,200,230,
sostenido 15rps,buscar por texto,44.59,191.27,189.4,1.87,200,32233,
sostenido 15rps,abrir ficha,44.63,70.89,69.99,0.9,200,1293,
sostenido 15rps,etiquetas,44.675,50.52,49.99,0.53,200,236,
sostenido 15rps,filtrar,44.799,105.35,104.81,0.55,200,32446,
sostenido 15rps,abrir ficha,44.816,18.54,18.04,0.5,200,1292,
sostenido 15rps,listar libreta,44.839,92.48,91.83,0.64,200,64721,
sostenido 15rps,buscar por texto,44.947,97.6,97.27,0.33,200,32179,
sostenido 15rps,historial de la ficha,44.952,28.12,26.98,1.14,200,6773,
sostenido 15rps,resumen,45.154,387.9,386.86,1.04,200,230,
sostenido 15rps,etiquetas,45.202,34.64,34.01,0.63,200,236,
sostenido 15rps,listar libreta,45.298,372.53,372.17,0.36,200,64669,
sostenido 15rps,resumen,45.343,351.28,350.39,0.88,200,230,
sostenido 15rps,filtrar,45.363,282.0,281.02,0.98,200,32483,
sostenido 15rps,abrir ficha,45.412,184.91,183.73,1.18,200,1261,
sostenido 15rps,abrir ficha,45.414,178.68,178.43,0.25,200,1283,
sostenido 15rps,resumen,45.51,181.43,180.47,0.97,200,230,
sostenido 15rps,listar libreta,45.665,195.58,195.18,0.4,200,64667,
sostenido 15rps,listar libreta,45.668,209.46,208.4,1.06,200,64667,
sostenido 15rps,buscar por texto,45.676,252.49,251.82,0.67,200,32353,
sostenido 15rps,historial de la ficha,45.772,112.9,112.07,0.83,200,8039,
sostenido 15rps,resumen,45.818,148.0,147.33,0.68,200,230,
sostenido 15rps,resumen,45.825,138.21,137.43,0.78,200,230,
sostenido 15rps,historial de la ficha,45.863,65.74,64.74,1.0,200,3499,
sostenido 15rps,etiquetas,45.886,57.38,56.72,0.66,200,236,
sostenido 15rps,etiquetas,45.948,35.96,35.19,0.78,200,236,
sostenido 15rps,resumen,46.003,541.4,540.36,1.04,200,230,
sostenido 15rps,resumen,46.057,1164.99,1163.33,1.66,200,230,
sostenido 15rps,resumen,46.212,1112.95,1111.89,1.06,200,230,
sostenido 15rps,resumen,46.373,948.99,947.83,1.16,200,230,
sostenido 15rps,abrir ficha,46.465,807.11,806.68,0.43,200,1294,
sostenido 15rps,resumen,46.549,770.79,770.09,0.7,200,230,
sostenido 15rps,etiquetas,46.609,173.76,171.83,1.93,200,236,
sostenido 15rps,abrir ficha,46.652,681.7,680.7,1.0,200,1279,
sostenido 15rps,buscar por texto,46.666,827.88,825.76,2.12,200,32066,
sostenido 15rps,etiquetas,46.687,603.74,601.5,2.24,200,236,
sostenido 15rps,resumen,46.725,713.79,712.78,1.01,200,230,
sostenido 15rps,filtrar,46.751,952.12,951.56,0.56,200,32452,
sostenido 15rps,listar libreta,46.813,1039.51,1039.03,0.48,200,64669,
sostenido 15rps,abrir ficha,46.844,589.05,588.76,0.29,200,1287,
sostenido 15rps,resumen,46.952,565.38,564.8,0.58,200,230,
sostenido 15rps,listar libreta,46.989,757.03,756.21,0.82,200,64667,
sostenido 15rps,listar libreta,47.083,799.45,799.07,0.39,200,64721,
sostenido 15rps,abrir ficha,47.156,310.58,308.36,2.22,200,1278,
sostenido 15rps,listar libreta,47.16,801.29,801.05,0.24,200,64669,
sostenido 15rps,abrir ficha,47.212,262.04,261.28,0.76,200,1268,
sostenido 15rps,listar libreta,47.218,588.75,588.53,0.21,200,64721,
sostenido 15rps,buscar por texto,47.277,367.44,366.55,0.89,200,32677,
sostenido 15rps,buscar por texto,47.342,525.44,524.01,1.43,200,32316,
sostenido 15rps,resumen,47.583,150.12,149.1,1.02,200,230,
sostenido 15rps,resumen,47.652,183.09,182.38,0.71,200,230,
sostenido 15rps,filtrar,47.729,290.25,288.78,1.47,200,32398,
sostenido 15rps,resumen,47.734,187.24,186.99,0.24,200,230,
sostenido 15rps,listar libreta,47.793,349.74,348.99,0.75,200,64721,
sostenido 15rps,buscar por texto,47.856,184.77,184.17,0.6,200,32206,
sostenido 15rps,resumen,47.873,180.74,180.5,0.25,200,230,
sostenido 15rps,listar libreta,47.954,210.92,210.47,0.45,200,64669,
sostenido 15rps,abrir ficha,47.961,63.96,63.14,0.82,200,1266,
sostenido 15rps,listar libreta,48.012,244.6,244.25,0.35,200,64669,
sostenido 15rps,resumen,48.062,179.16,178.96,0.2,200,230,
sostenido 15rps,buscar por texto,48.081,157.05,155.9,1.15,200,32179,
sostenido 15rps,filtrar,48.183,108.97,108.63,0.34,200,32263,
sostenido 15rps,buscar por texto,48.204,180.79,180.07,0.72,200,32151,
sostenido 15rps,buscar por texto,48.247,164.77,164.29,0.48,200,32066,
sostenido 15rps,etiquetas,48.465,462.44,461.87,0.57,200,236,
sostenido 15rps,buscar por texto,48.492,837.46,835.28,2.18,200,32272,
sostenido 15rps,listar libreta,48.498,1131.5,1130.97,0.53,200,64667,
sostenido 15rps,listar libreta,48.509,1126.07,1125.9,0.17,200,64667,
sostenido 15rps,filtrar,48.582,1070.06,1068.02,2.04,200,32302,
sostenido 15rps,buscar por texto,48.677,847.93,847.66,0.28,200,32206,
sostenido 15rps,buscar por texto,48.746,637.69,636.79,0.9,200,32182,
sostenido 15rps,resumen,48.776,344.35,343.74,0.61,200,230,
sostenido 15rps,buscar por texto,48.84,683.75,683.35,0.4,200,32255,
sostenido 15rps,listar libreta,48.896,937.2,936.05,1.15,200,64721,
sostenido 15rps,resumen,48.952,232.41,229.84,2.57,200,230,
sostenido 15rps,abrir ficha,49.0,144.32,144.01,0.31,200,1279,
sostenido 15rps,listar libreta,49.034,1163.1,1162.25,0.85,200,64669,
sostenido 15rps,abrir ficha,49.094,99.57,98.69,0.88,200,1270,
sostenido 15rps,listar libreta,49.242,1066.38,1065.89,0.49,200,64586,
sostenido 15rps,listar libreta,49.246,1296.92,1296.43,0.49,200,64721,
sostenido 15rps,etiquetas,49.362,49.54,48.93,0.61,200,236,
sostenido 15rps,etiquetas,49.411,63.33,63.27,0.05,200,236,
sostenido 15rps,buscar por texto,49.451,423.47,422.9,0.57,200,32272,
sostenido 15rps,resumen,49.467,190.2,190.04,0.17,200,230,
sostenido 15rps,buscar por texto,49.489,415.16,414.05,1.11,200,32677,
sostenido 15rps,resumen,49.543,206.15,204.53,1.62,200,230,
sostenido 15rps,buscar por texto,49.564,615.64,615.27,0.38,200,32224,
sostenido 15rps,resumen,49.6,199.43,198.6,0.83,200,230,
sostenido 15rps,listar libreta,49.676,694.85,693.82,1.03,200,64586,
sostenido 15rps,listar libreta,49.753,986.66,985.84,0.82,200,64586,
sostenido 15rps,resumen,49.787,167.59,166.61,0.99,200,230,
sostenido 15rps,etiquetas,49.794,54.76,54.38,0.39,200,236,
sostenido 15rps,buscar por texto,49.831,794.66,794.38,0.29,200,32677,
sostenido 15rps,etiquetas,49.862,71.32,69.95,1.36,200,236,
sostenido 15rps,abrir ficha,49.874,88.54,88.33,0.22,200,1272,
sostenido 15rps,listar libreta,49.883,1162.9,1161.76,1.14,200,64721,
sostenido 15rps,listar libreta,49.89,1363.55,1363.09,0.45,200,64721,
sostenido 15rps,abrir ficha,49.958,75.0,74.41,0.59,200,1268,
sostenido 15rps,listar libreta,49.995,1299.63,1299.07,0.55,200,64721,
sostenido 15rps,listar libreta,50.052,1297.44,1296.55,0.89,200,64667,
sostenido 15rps,listar libreta,50.055,1397.92,1396.84,1.08,200,64667,
sostenido 15rps,listar libreta,50.114,1281.19,1280.71,0.48,200,64586,
sostenido 15rps,abrir ficha,50.135,145.16,143.95,1.2,200,1275,
sostenido 15rps,etiquetas,50.148,108.88,108.14,0.74,200,236,
sostenido 15rps,resumen,50.157,269.56,269.11,0.45,200,230,
sostenido 15rps,historial de la ficha,50.277,118.02,117.03,0.99,200,3180,
sostenido 15rps,listar libreta,50.324,1308.06,1307.4,0.66,200,64667,
sostenido 15rps,resumen,50.46,178.44,178.11,0.33,200,230,
sostenido 15rps,buscar por texto,50.466,659.17,658.79,0.38,200,32151,
