escenario,operacion,t_rel_s,latencia_ms,servicio_ms,espera_cola_ms,estado,bytes,error
sostenido 20rps,buscar por texto,6.55,276.39,275.78,0.61,200,32066,
sostenido 20rps,listar libreta,6.619,193.13,192.2,0.93,200,64586,
sostenido 20rps,listar libreta,6.837,195.61,194.62,0.99,200,64669,
sostenido 20rps,listar libreta,6.851,208.57,208.17,0.41,200,64667,
sostenido 20rps,filtrar,6.858,189.97,189.34,0.63,200,32367,
sostenido 20rps,abrir ficha,6.871,50.5,49.77,0.73,200,1271,
sostenido 20rps,buscar por texto,6.924,174.0,173.63,0.37,200,32203,
sostenido 20rps,resumen,6.944,155.63,154.84,0.79,200,230,
sostenido 20rps,abrir ficha,6.962,84.8,84.08,0.73,200,1291,
sostenido 20rps,resumen,7.04,395.48,395.19,0.29,200,230,
sostenido 20rps,resumen,7.104,351.43,351.03,0.4,200,230,
sostenido 20rps,etiquetas,7.143,297.31,296.21,1.1,200,236,
sostenido 20rps,resumen,7.153,386.51,384.7,1.81,200,230,
sostenido 20rps,listar libreta,7.281,204.89,204.35,0.54,200,64669,
sostenido 20rps,resumen,7.371,182.23,181.6,0.64,200,230,
sostenido 20rps,etiquetas,7.421,50.15,47.51,2.64,200,236,
sostenido 20rps,etiquetas,7.449,50.05,49.23,0.83,200,236,
sostenido 20rps,etiquetas,7.523,76.94,76.27,0.67,200,236,
sostenido 20rps,resumen,7.594,473.76,473.11,0.65,200,230,
sostenido 20rps,listar libreta,7.64,623.25,622.96,0.29,200,64721,
sostenido 20rps,listar libreta,7.672,691.53,690.52,1.01,200,64721,
sostenido 20rps,listar libreta,7.687,677.57,675.58,1.99,200,64721,
sostenido 20rps,resumen,7.878,295.97,294.76,1.21,200,230,
sostenido 20rps,abrir ficha,7.966,166.59,165.61,0.98,200,1291,
sostenido 20rps,resumen,8.021,217.87,216.41,1.46,200,230,
sostenido 20rps,abrir ficha,8.068,121.46,120.51,0.96,200,1275,
sostenido 20rps,listar libreta,8.075,291.39,290.37,1.02,200,64586,
sostenido 20rps,resumen,8.086,181.7,180.54,1.15,200,230,
sostenido 20rps,etiquetas,8.209,55.54,55.1,0.45,200,236,
sostenido 20rps,listar libreta,8.226,190.35,189.53,0.82,200,64667,
